url,is_ai,note,title,author
https://www.douyin.com/video/7212456541071494456,,,#秦陵博物院  针对临展推出的《文物有话说》系列科普视频继续重磅来袭～～边疆系列展之“锦绣西域    华美之疆”#新疆文物   精品展第九期来啦,秦始皇帝陵博物院
https://www.douyin.com/video/7212457163074129209,,,#秦陵博物院  针对临展推出的《文物有话说》系列科普视频继续重磅来袭～～边疆系列展之“锦绣西域    华美之疆”#新疆文物   精品展第十期来啦,秦始皇帝陵博物院
https://www.douyin.com/video/7212457767154584892,,,#秦陵博物院  针对临展推出的《文物有话说》系列科普视频继续重磅来袭～～边疆系列展之“锦绣西域    华美之疆”#新疆文物   精品展第十一期来啦,秦始皇帝陵博物院
https://www.douyin.com/video/7212458190934494520,,,#秦陵博物院  针对临展推出的《文物有话说》系列科普视频继续重磅来袭～～边疆系列展之“锦绣西域    华美之疆”#新疆文物   精品展第十二期来啦,秦始皇帝陵博物院
https://www.douyin.com/video/7212458541406244156,,,#秦陵博物院  针对临展推出的《文物有话说》系列科普视频继续重磅来袭～～边疆系列展之“锦绣西域    华美之疆”#新疆文物   精品展第十三期来啦,秦始皇帝陵博物院
https://www.douyin.com/video/7212458847829642552,,,#秦陵博物院  针对临展推出的《文物有话说》系列科普视频继续重磅来袭～～边疆系列展之“锦绣西域    华美之疆”#新疆文物   精品展第十四期来啦,秦始皇帝陵博物院
https://www.douyin.com/video/7212459294728408381,,,#秦陵博物院  针对临展推出的《文物有话说》系列科普视频继续重磅来袭～～边疆系列展之“锦绣西域    华美之疆”#新疆文物   精品展第十五期来啦,秦始皇帝陵博物院
https://www.douyin.com/video/7220228172527242554,,,#秦陵博物院针对临展推出的《文物有话说》系列科普视频继续重磅来袭～～边疆系列展之“锦绣西域    华美之疆”#新疆文物精品展第十六期来啦,秦始皇帝陵博物院
https://www.douyin.com/video/7220228372511657277,,,#秦陵博物院针对临展推出的《文物有话说》系列科普视频继续重磅来袭～～边疆系列展之“锦绣西域    华美之疆”#新疆文物 精品展第十七期来啦,秦始皇帝陵博物院
https://www.douyin.com/video/7220596247676112188,,,#秦陵博物院 针对临展推出的《文物有话说》系列科普视频继续重磅来袭～～边疆系列展之“锦绣西域    华美之疆”#新疆文物精品展第十八期来啦,秦始皇帝陵博物院
https://www.douyin.com/video/7221921764585049402,,,#415国家安全日宣传周 。国家安全，人人有责。,秦始皇帝陵博物院
https://www.douyin.com/video/7225884387018034488,,,五一来“秦始皇帝陵博物院”记得要：“分时预约，错峰参观，提前规划，舒心畅游”。,秦始皇帝陵博物院
https://www.douyin.com/video/7226178413294341437,,,五一来“#秦始皇帝陵博物院 ”记得要：“分时预约，错峰参观，提前规划，舒心畅游”。看直播。再出行。,秦始皇帝陵博物院
https://www.douyin.com/video/7226261493560397116,,,五一来“#秦始皇帝陵博物院  ”记得要：“分时预约，错峰参观，提前规划，舒心畅游”。看直播。再出行。,秦始皇帝陵博物院
https://www.douyin.com/video/7226634762708929849,,,五一来“#秦始皇帝陵博物院   ”记得要：“分时预约，错峰参观，提前规划，舒心畅游”。看直播。再出行。#西安旅游,秦始皇帝陵博物院
https://www.douyin.com/video/7227100163549007164,,,“五一”假日第一天，请按照预约时段参观秦始皇帝陵博物院。,秦始皇帝陵博物院
https://www.douyin.com/video/7227384140558110007,,,“#五一 ”#假日第一天 ，请按照预约时段参观#秦始皇帝陵博物院 。,秦始皇帝陵博物院
https://www.douyin.com/video/7228039814598200631,,,五一来“#秦始皇帝陵博物院    ”记得要：“分时预约，错峰参观，提前规划，舒心畅游”。看直播。再出行。#西安旅游,秦始皇帝陵博物院
https://www.douyin.com/video/7228040177787129148,,,#五一劳动节 劳动人民最光荣。致敬所有的劳动者。祝大家劳动节快乐。,秦始皇帝陵博物院
https://www.douyin.com/video/7228054225945627941,,,五一来“#秦始皇帝陵博物院     ”记得要：“分时预约，错峰参观，提前规划，舒心畅游”。看直播。再出行。#西安旅游,秦始皇帝陵博物院
https://www.douyin.com/video/7228234039327608102,,,#五一 假期余额不多了哦，大家出行记得下查路况再出行哦。#西安旅游,秦始皇帝陵博物院
https://www.douyin.com/video/7228234776279338252,,,#五一 假期余额不多了哦，大家来#秦始皇帝陵博物院 出行记得下查路况再出行哦。#西安旅游,秦始皇帝陵博物院
https://www.douyin.com/video/7228401703324765495,,,大家来馆参观可以对应对应的路况信息避拥堵哦。,秦始皇帝陵博物院
https://www.douyin.com/video/7228509020963851577,,,#五一  假期余额不多了哦，大家来#秦始皇帝陵博物院 出行记得下查路况再出行哦。#西安旅游,秦始皇帝陵博物院
https://www.douyin.com/video/7228839928711367993,,,五一假期即将结束。大家返程路上注意安全哦。美丽西安欢迎您再来！,秦始皇帝陵博物院
https://www.douyin.com/video/7230043362991115559,,,认准官方唯二售票渠道,秦始皇帝陵博物院
https://www.douyin.com/video/7243618826405825847,,,2023年文化和自然遗产日公益教育系列活动,秦始皇帝陵博物院
https://www.douyin.com/video/7244836163100413243,0,馆长真人讲述,#东方甄选看世界 听馆长给你讲述秦俑的发掘。,秦始皇帝陵博物院
https://www.douyin.com/video/7256314546946706748,,,花开的时候。我在这里等你#花开富贵 #复古bgm,秦始皇帝陵博物院
https://www.douyin.com/video/7256621099830594871,,,还不来找宝贝聊聊天么#宝贝在干嘛 #抖in博物馆,秦始皇帝陵博物院
https://www.douyin.com/video/7256979848156040508,,,回复 @小铃儿响叮当的评论 小编很努力了#花开富贵 #向天再借五百年#抖in博物馆,秦始皇帝陵博物院
https://www.douyin.com/video/7257058124186619188,,,总要看一次秦军吧#抖in博物馆 #年少的你啊,秦始皇帝陵博物院
https://www.douyin.com/video/7257356358188649788,,,回复 @Ustinian的评论 我看看谁再说我们是灰色的#抖in博物馆,秦始皇帝陵博物院
https://www.douyin.com/video/7257728483239939328,,,1974年  #命运的齿轮开始转动   #抖yin博物馆  ,秦始皇帝陵博物院
https://www.douyin.com/video/7257814693304159528,,,ggbond被我抓来，快来一号坑找他呀。 #解救ggbond  #抖in博物馆 ,秦始皇帝陵博物院
https://www.douyin.com/video/7259292655140539663,,,千年雄师 不朽军阵 #抖in博物馆 ,秦始皇帝陵博物院
https://www.douyin.com/video/7259668454737792308,,,陕西娃亮相了 #抖in博物馆 ,秦始皇帝陵博物院
https://www.douyin.com/video/7259932785282927907,,,轻舟已过万重山 #丽山园  #抖in博物馆  #长安三万里 ,秦始皇帝陵博物院
https://www.douyin.com/video/7260025293606341923,,,大家来参观的时候记得还有丽山园要去参观哦。铜车马可是在哪里展出的哦#抖in博物馆#秦陵彩绘铜车马,秦始皇帝陵博物院
https://www.douyin.com/video/7260410214665571619,,,给你变个身 #抖in博物馆 ,秦始皇帝陵博物院
https://www.douyin.com/video/7261808843871538467,,,放假就要出来一起出来玩耍呀 #抖in博物馆 ,秦始皇帝陵博物院
https://www.douyin.com/video/7262153264261516596,,,八一建军节快乐 #建军节快乐  #抖in博物馆 ,秦始皇帝陵博物院
https://www.douyin.com/video/7264384023760309504,,,带你们领略军阵的魅力 #抖in博物馆 ,秦始皇帝陵博物院
https://www.douyin.com/video/7309402873480137994,1,标题: AI拟人/AI艺术家,数字物物馆 #人人都是AI艺术家  #当博物馆宝藏玩起了AI拟人  #抖in博物馆  领略AI#秦始皇帝陵博物馆  的震撼，加入这场穿梭之旅。,秦始皇帝陵博物院
https://www.douyin.com/video/7321629782746074406,,,#秦陵博物院 针对临展推出的《文物有话说》系列科普视频继续重磅来袭～“问蜀——东周时期的蜀文化特展”欢迎大家关注,秦始皇帝陵博物院
https://www.douyin.com/video/7324154870091533578,,,生气了，让你们自己猜#抖in博物馆 #天天生气跺脚,秦始皇帝陵博物院
